Date,sma_20,sma_50,price_vs_sma20,ret_5d,ret_20d,vol_chg,bb_width,rsi,range_pct,vol_5d,vol_10d
2022-03-15,70.5748161315918,66.95619216918945,-4.022096470542636,-12.030078316936432,-2.228423667437207,28.015407366279966,18.477970645618186,50.785287386191385,3.625997640637933,3.7694399391114377,3.623066135215761
2022-03-16,70.52832489013672,67.20332473754883,-4.319495174566485,-7.078148644168147,-1.3591608920674125,-21.155221558908956,18.710592511304224,52.020006020214986,3.080726292968146,3.3647522264264533,3.560577926731386
2022-03-17,70.55595550537109,67.44495193481445,-1.8083134068494662,-7.474238647871756,0.8040632100784872,-9.971358526193864,18.626218049393373,52.037142898885634,2.6335803274843648,3.2199147785823663,3.6818718817832967
2022-03-18,70.57525291442872,67.66691230773925,-2.2204734044232604,-7.359887123925657,0.5624246688151757,21.795493201025785,18.559685756914966,50.451075663697374,1.6397622289974478,3.2297627229771844,3.4098604013889022
2022-03-21,70.7875316619873,67.92356086730958,1.8606353741834714,0.39082844306495,6.256460509744199,-20.192708898616786,18.232295568949276,54.96883531066275,3.381993774339568,3.867327855635955,3.540192672784773
2022-03-22,71.02349395751953,68.16417686462403,1.0775866097242304,5.982920423147475,7.0363425092524245,-30.09160060805155,17.519984453717697,52.22105494137314,1.7228691297754015,2.2721934191419773,3.51223593326984
2022-03-23,71.30243911743165,68.4345384979248,2.269187867392126,8.059304134253754,8.28449226360175,19.81696509627273,16.896157912585576,53.452293076334925,1.4675732366374263,2.0970865424799463,3.0775917198060307
2022-03-24,71.6348918914795,68.6593138885498,2.100666186614582,5.571037143808288,9.999986230734791,-28.303561442183845,15.708372893154054,48.70769588307316,2.2787258197001394,2.0573674992367117,2.894114914832067
2022-03-25,71.95769500732422,68.9196620941162,3.8612588967834753,8.300497643127125,9.455261178978747,12.715131141931192,15.44321582853071,46.34421569215187,3.169010616141686,1.9049127553396816,2.9854003105527744
2022-03-28,72.15023765563964,69.14693077087402,0.6784169565003203,0.7420987931517242,5.598076105326655,-3.7766259046445483,14.850282841782741,41.121873731796136,1.5577840279666388,1.9536345173918568,2.888544229342891
2022-03-29,72.29058723449707,69.34496414184571,-0.050952100123645816,0.6476216711057914,4.041932975527884,25.44449806054083,14.397239710626359,49.104119403250905,3.314308166212051,1.9612504029927857,2.0753850587926617
2022-03-30,72.43312911987304,69.54673904418945,1.4598963081255818,0.7818828256551225,4.035742073673609,-18.335719014806017,14.274110766012232,46.45421079547007,1.5516866444250317,1.9867480144219023,2.063825206424293
2022-03-31,72.50111083984375,69.72711662292481,-0.07501526697378134,-0.9474716027124241,1.9126319676884274,26.19004483898728,14.153370602270776,44.94136965648876,2.2399788789824107,2.1044319128049698,2.0746190358706196
2022-04-01,72.4585678100586,69.91401588439942,0.6252794613166113,-2.441296638902779,-1.1535138192246386,-32.98602013531217,14.078829361269573,53.02145786311472,2.5866235019672525,1.7575120727080336,2.0526656723501997
2022-04-04,72.28488540649414,70.12070358276367,0.9156079547844327,0.4226537183517731,-4.545447284759696,11.773810862777223,13.16367761277584,68.67932867747976,1.936027584718752,1.1836033963139458,1.5232957141785688
2022-04-05,72.06339683532715,70.30908950805664,0.7023502758095606,0.4370439231782486,-5.753001772710753,4.234429355899061,11.69824283740876,68.07978778782253,3.033968372273857,1.1817485466043534,1.5267556286317012
2022-04-06,72.10111656188965,70.47648406982422,1.7689598932908588,-0.15515091164267636,1.038793822538553,13.860553208508207,11.787586113712457,65.66066198324305,2.103998176606653,0.9914689652201816,1.483972910892712
2022-04-07,72.08751945495605,70.68162643432618,3.4916888994157294,2.978557641181512,-0.3631874045580963,5.4658796359848605,11.6904797555133,69.93750241222098,3.2098803750450573,0.8614925420931493,1.568546615860499
2022-04-08,72.17172927856446,70.90168869018555,5.54654475094006,4.475458721308279,2.2609525885255,-4.806293545670314,12.401267720282592,66.26927756955479,2.349149011464468,1.0985473246133217,1.557788003877398
2022-04-11,72.25813255310058,71.06651870727539,1.790600027318085,0.829722064235372,2.4059748643126433,-12.331449942693984,12.492421483675734,55.950308870208595,2.8980326170497945,2.259236596808903,1.7010888731151168
2022-04-12,72.62567291259765,71.25025131225586,3.389109004438431,3.469089136753234,10.852105741140527,2.9545736028733893,11.415010641710813,57.11806408468426,1.6822458727514973,2.354768730442864,1.7860075535873325
2022-04-13,73.05900192260742,71.37071029663086,4.228685714411028,3.7776113238920495,12.842829979755743,-13.978667094394092,10.033524984345158,59.36645707225569,2.211724712524486,2.3715397256196216,1.764022040716045
2022-04-14,73.4471565246582,71.51270782470704,4.896061861546492,3.2686773417757387,11.205373518874516,27.242215178071973,9.86883357726733,57.510033777071335,2.538990869917745,2.3340816939333573,1.6591419119835729
2022-04-18,73.88048629760742,71.6836473083496,5.135669166350907,1.9691259716803522,12.558800208202591,-22.527110199296597,9.361300377469504,68.11862540804252,1.287407510287826,2.203356045066124,1.6602418110944355
2022-04-19,74.12434425354004,71.81070953369141,3.8549337744426593,4.663098979462488,6.764002743442998,7.094780977601234,9.754135666938705,66.64612693553838,1.5838730460435115,1.114048184538508,1.7233739259862282
2022-04-20,74.39276313781738,71.92427627563477,3.7160175926954566,2.757034073414144,7.478012129435907,1.5052054203094745,9.897557564528155,63.95196459644676,1.3642530249343958,0.9209507306111175,1.687693505799492
2022-04-21,74.56381301879883,72.05848556518555,2.384011685964849,0.25343334808145546,4.69141204286414,40.22107939331252,9.954622413552263,65.08154004325168,3.458580005112557,1.0004239341977785,1.7565551371317156
2022-04-22,74.64056701660157,72.16602844238281,0.045839392816014984,-3.0741113047539237,2.098832668670658,-18.68022019309984,9.780890029509525,56.24614513066149,3.664986311810031,1.1726524661676367,1.8683475455599086
2022-04-25,74.51162185668946,72.23655456542969,-3.159718025927568,-7.10331142844346,-3.4506762527972357,59.79543566354126,10.238775926186818,47.62155629384147,4.096769583109142,1.370172130161299,1.9897011087378096
2022-04-26,74.48881454467774,72.2730451965332,-3.0947514696702094,-6.232925810767864,-0.6279570714648242,-23.22863365191534,10.382125916031608,48.81208387478238,3.086645871027176,1.5202813135633098,1.7062331184996695
2022-04-27,74.58837547302247,72.37234298706055,-0.46039780574489697,-3.774422410426026,2.755868679440998,13.238774769794247,9.986465364811544,52.481219462962315,3.780723772108257,2.3790513012261445,1.832118895693211
2022-04-28,74.73837394714356,72.53392028808594,2.344409090665252,0.19533844088823749,4.082114437526818,2.7791169560308804,10.113808042743647,55.09241061974322,4.667431006035443,2.890079954097532,2.0389113456244905
2022-04-29,74.85503959655762,72.65497161865234,-0.10019722211400062,0.14095136861060897,3.220729470498185,2.887738319310773,9.678398608081894,46.26231243068891,4.035193479655421,2.9005185506010713,2.116194887574075
2022-05-02,74.99933700561523,72.79847930908203,1.0643394461159166,5.044980347960526,3.9581448524873775,4.843824390806928,9.400190842569831,56.58439574156803,2.7890331674249884,2.1836969099385852,2.1539402676178074
2022-05-03,75.21994895935059,72.98847763061524,2.843689356789112,7.16977522514215,6.048576790080484,-6.679748563376564,9.40284594065766,56.651345716663535,3.0162104082967294,2.1457453157158097,2.252173114935653
2022-05-04,75.6133659362793,73.25584335327149,6.380496152120029,8.341173045666327,10.84248316360441,36.21642026536431,10.615639825445472,61.231090078446336,3.238815365484617,2.380767303340377,2.5710575245909975
2022-05-05,75.90546875,73.49338516235352,4.364829010951126,3.5665393846596727,7.961747677074094,-11.204111854924614,11.00075091608051,55.60079842201262,4.052711505982201,2.577366953556977,2.604729240749431
2022-05-06,76.19669456481934,73.77215438842774,5.5545888510896475,7.554249732874396,7.807182090883824,-27.781408027620238,12.035732213092826,56.88600985274293,2.693861004400736,1.9734257441532983,2.4557402188504103
2022-05-09,76.09230995178223,73.88829376220703,-2.635267181752975,-2.2566817457698063,-2.7406611868399655,54.803118237095404,12.3049475044909,44.35701541835151,6.559319175443651,4.6427780587202525,3.496367327184141
2022-05-10,76.14362487792968,74.0040821838379,-2.055772447337533,-3.5945222664218845,1.3953375959975922,-24.79390032190807,12.045233653042123,45.033760584433196,3.96377661684708,4.500090867647412,3.496319240551016
2022-05-11,76.19581832885743,74.13776504516602,-0.08519257213050453,-5.354403943488251,1.3902120423401776,-4.241485708982928,11.966240248013092,49.605792547989076,3.0648734117405336,4.071974309318134,3.4436835383901165
2022-05-12,76.21222267150878,74.25450073242187,0.34679697331195547,-3.461419261736731,0.4308517204011597,-10.687570789143752,11.967976131378576,53.5494781850133,3.453065610845722,4.107823837116558,3.311623961822132
2022-05-13,76.297318649292,74.40766082763672,3.2082066491430044,-2.0937859632760514,2.2090465006496807,-12.522591255107407,12.287609049757146,63.10674954796984,2.9259491967842752,4.3406386023079735,3.321367207659395
2022-05-16,76.44344139099121,74.54435485839844,5.43376517298766,8.787125513902595,3.7624261073389453,1.1737161994542333,13.179646238434012,65.60550799116643,3.3095131800206663,1.0957264116261183,3.3621558591212826
2022-05-17,76.67560958862305,74.64845031738281,6.455172675930027,9.4489533381926,6.031769376829321,-11.419015217691141,14.462106010875269,64.234377699291,1.4439194363773504,0.9782852568690091,3.3351229181171593
2022-05-18,76.83431663513184,74.71509124755859,4.551398062615015,5.517400685264406,4.1138616553694884,10.07971211944274,15.043391377195803,57.690218420766406,3.408710740074828,1.7824285598189802,3.1666435851976362
2022-05-19,77.0555233001709,74.87795913696289,4.814752890361704,5.608298780189136,5.795193650990993,-4.179763626076571,15.658623148275009,62.62996467304861,3.620806532650269,1.7750830073060717,3.1213030548266025
2022-05-20,77.39196510314942,75.00850082397461,5.183552001025556,3.3761132464519727,9.010854665305379,18.073267342972187,16.077765475030255,62.02174402441803,3.4726701402310147,1.4415324478168159,3.0960629204248034
2022-05-23,77.94422912597656,75.18274032592774,6.746254468102267,3.2325524070535128,15.307232751982314,-5.402674075360303,15.975168675836734,62.4047571308862,2.364462249164044,1.4010146324617478,1.3101526644036068
2022-05-24,78.51777534484863,75.41935180664062,6.542110842861764,2.4861731795013498,15.89132297070841,-10.815255898646436,15.547187256392728,57.685407407218364,2.616526674553066,1.3563522114236242,1.315888913094661
2022-05-25,79.07243728637695,75.77139144897461,7.9240933860437135,6.232758053301524,14.941400740712796,23.275964977998044,16.374140404488696,64.3039650530923,2.13914589128992,0.8235442294820422,1.3106931460557498
2022-05-26,79.52988548278809,76.13454452514648,7.68217581167346,6.034694731385093,11.960907936338838,-18.809395013991015,17.550152317067113,62.71942535012326,1.2727683823488811,0.8653717920865528,1.3170709349532084
2022-05-27,80.11495208740234,76.47857025146484,7.946602681864961,6.237746298291391,15.647668245767598,5.2396071528451715,18.120257006127254,91.36424120299006,2.6949455396145434,0.8476512961357002,1.1513676499114789
2022-05-31,80.57869110107421,76.79985458374023,5.576751923679221,2.2473106289986555,12.236247804591894,75.42088726317763,18.07473567049446,83.00089635144654,4.239583015441895,1.329239850912116,1.2915364104057239
2022-06-01,81.0458885192871,77.09182037353516,6.980033892421707,3.644064504090472,12.078687560992329,-42.489434839077624,18.7653370729908,83.08381310646116,2.136136974773409,1.485400885694218,1.3463469653643318
2022-06-02,81.35160789489746,77.38708892822265,6.392809671765323,1.4226338681054385,7.601378828515526,-26.055377797748637,19.627213852992707,81.92027225287806,1.3412486773346388,1.3256067708965416,1.1499227500121159
2022-06-03,81.78120841979981,77.68489288330078,7.372616357287449,2.535175682867674,10.845949213653938,10.210538998695595,20.575302629778786,80.68389752382822,1.7761653055561524,1.4262994590135907,1.1671724147470002
2022-06-06,82.13920707702637,77.97388046264649,6.634923719691941,1.2808675493498844,8.902216314848665,-1.692635301499179,21.36074491973701,76.60150684979223,1.1230277736524366,1.4308851494499901,1.2181487673639566
2022-06-07,83.0150260925293,78.31122619628906,10.345631268900316,7.677099134979692,23.642964012736023,82.81605833063375,21.405221160495934,80.93411921645058,3.8115530005986407,1.9719069332854384,1.6797204493096585
2022-06-08,83.92033996582032,78.71212310791016,10.443502398649386,6.8990107199503825,24.27821639109475,-16.389757261268123,21.341070407541242,88.80845140099287,2.4763327551167773,1.9609947761679911,1.6734220649338154
2022-06-09,84.64788589477538,79.08068450927735,7.128279427077581,4.771177914242397,19.113024533427957,-15.835790112990777,20.435874316610438,78.35787061299492,2.355121655029101,2.4813821801827887,1.9085532511742642
2022-06-10,85.27529487609863,79.39136703491211,4.396829244438606,1.382612680257389,16.407884292100583,16.32465140752433,18.634540553317454,70.5939545276307,3.543696586738266,2.738924334027763,2.0615462151528314
2022-06-13,85.58501243591309,79.64122146606445,-0.754299055329371,-3.0250749184964065,7.866332819088173,7.982100450719698,17.13580246157653,54.177341264554975,4.016691221085999,3.531346992487944,2.577168922283711
2022-06-14,85.81320190429688,79.88620849609374,-0.7600392897824162,-7.032995387222163,5.66246650427924,-6.454025911851835,16.206205535066545,53.66380342053202,3.5379829134903624,2.255144308973062,2.52540339823327
2022-06-15,85.93637962341309,80.1090480041504,-2.1500471177573934,-9.27431220912206,3.018131426672155,-5.255885363357216,15.65035112935664,46.86804980522722,3.4777142722985563,1.759420836185891,2.4619524969944218
2022-06-16,85.96916847229004,80.27739990234375,-5.795146503563179,-10.690890544789077,0.8163400208050176,20.512275157997074,15.389477873602836,39.77407606528392,3.1185014696957105,1.9364908071865339,2.6860337218061416
2022-06-17,85.74674072265626,80.33620880126954,-10.997198611178542,-14.274355396504445,-5.50798532755633,80.99768325923684,17.681184163255097,30.876970272164982,6.607053681541548,2.4655335307870407,3.0140845832809893
2022-06-21,85.72990341186524,80.46545440673827,-5.43921267051545,-4.559217251706005,-0.4136747538715846,-44.35630906575123,17.78263186887355,43.305682611055126,4.383473971447478,4.573558120698076,3.8550370339570907
2022-06-22,85.46272277832031,80.49913772583008,-8.897201067331324,-8.574413640439483,-6.422414915596908,-17.31304674352948,19.50948016935155,35.95947429862113,2.538132644482187,4.705494109576054,3.4814005622061295
2022-06-23,85.05552673339844,80.53830947875977,-11.222024904385366,-10.201289731370233,-9.735186226568349,20.284453295298576,22.17876717172761,33.61388228175788,6.489856200103065,4.730860813361172,3.365610188772087
2022-06-24,84.63902702331544,80.57673309326172,-9.015711113152596,-4.913018145300885,-9.76115399916856,-25.500318816909605,23.847502031036296,34.08202916401629,2.980441797246515,4.913508698271759,3.5883662098193523
2022-06-27,84.30183906555176,80.63167938232422,-6.4127748247853456,3.3789988665425374,-7.874588572484386,-4.3556439806299085,24.66711250585617,37.78940176157222,2.6620271583482915,4.204716467292633,3.802113573500407
2022-06-28,84.03200073242188,80.71250793457031,-3.50747138087319,0.021871712243548558,-6.240380701466197,29.900269636990906,24.845973359269752,34.42664355163616,3.158469278304292,3.2551424064253642,3.7719291874142793
2022-06-29,83.68284950256347,80.72079986572265,-6.684176418288895,0.2959297121858162,-8.208334884071311,-23.252933054153115,25.704442422245343,29.55055202098407,6.173393829385375,3.1753633532930845,3.9001640768975365
2022-06-30,83.14228515625,80.69899673461914,-8.720776753424156,0.5046415585953534,-12.46934595763497,57.27041167832636,26.926872053889188,29.389981382112367,3.4212988393948365,3.1267641973996594,3.9514048860356996
2022-07-01,82.69388275146484,80.70753677368164,-6.1790175096577995,0.7479674538998449,-10.361425519750489,-34.094737922454385,27.417365549705497,34.0735041587611,3.620785903423972,3.164870200646849,3.9389631886738083
2022-07-05,82.06115798950195,80.68383087158203,-8.41449259185181,-4.73995612039968,-14.411121095121826,31.3857162933618,28.1362365273757,35.72168714757096,4.350896024330591,3.151912410863795,3.611343609991133
2022-07-06,81.37171859741211,80.6663410949707,-9.304738500266737,-8.983591428652883,-15.74258767667821,-3.5136205555764355,28.999233575966016,33.95094368173943,5.0672445755993545,2.377921926145496,2.866023405846592
2022-07-07,80.59942054748535,80.74634567260742,-5.511115248725374,-2.47389286867854,-16.861766914462738,-28.638500465907835,27.22540143499048,39.188219989707825,1.698858555965356,2.960806418958571,2.909635007157577
2022-07-08,79.77927017211914,80.82830535888672,-4.384240403292451,0.5137893138095873,-17.697669420318874,-25.794587150570592,23.878276413328134,43.01865520859627,2.7532559202699773,2.653580400011707,2.733999777991965
2022-07-11,79.03976058959961,80.8612385559082,-3.982968174546481,-2.1816051303564343,-16.30998478190199,-11.712252034084347,20.64691611540896,49.27709562398703,2.055116941585612,2.3804812695493824,2.65944099915361
2022-07-12,78.33259582519531,80.82905578613281,-4.405812289804143,-0.3655313889218248,-15.886933239726353,34.665914713082714,17.527257390619177,37.95721857456448,2.5917188655695167,1.9684583579649995,2.5193584694313054
