Date,Close,High,Low,Open,Volume,ret,range_pct
2022-01-03,178.2703094482422,179.12244407617163,174.05867174915193,174.17620137564992,104487900,,2.8405023487603738
2022-01-04,176.00779724121094,179.1812320747434,175.43971239750775,178.8776038701533,99310400,-1.2691469566827318,2.1257692760668268
2022-01-05,171.3260040283203,176.46813489136744,171.05175824457976,175.9196433238863,94537600,-2.659991935740458,3.1614445673362885
2022-01-06,168.46600341796875,171.69820298422886,168.11339955718992,169.15161788468467,96904000,-1.6693324674045384,2.127909105877546
2022-01-07,168.63247680664062,170.56200104833394,167.51590061636946,169.33768439473522,86709100,0.09881720067808075,1.8063545585333671
2022-01-10,168.6520538330078,168.95568194264703,164.71464766914698,165.60595369408608,106765600,0.011609285908575906,2.514665061653707
2022-01-11,171.48268127441406,171.58061763480518,167.31021570092486,168.77939561423005,76138300,1.678383024145691,2.490281760317614
2022-01-12,171.9234619140625,173.53955411934612,171.22805833783443,172.50133585944042,74805200,0.2570409072057078,1.3444911798408976
2022-01-13,168.6520538330078,172.99102446221102,168.26026357438448,172.1682873370073,84505800,-1.9028281798385005,2.805041966764742
2022-01-14,169.51400756835938,170.20941111487983,167.57467907053888,167.81954242119846,80440800,0.5110840430114338,1.5542857384682207
2022-01-18,166.31118774414062,168.99488045377709,165.92920152184269,167.98604466295757,90956700,-1.8894130757466487,1.8433389680619416
2022-01-19,162.81454467773438,167.56489994287205,162.53050974989438,166.50708841129685,94815000,-2.102470142769719,3.0921010177207733
2022-01-20,161.1298370361328,166.19360817621785,160.80661569375258,163.5490875829706,91420500,-1.034740259192557,3.343261919427908
2022-01-21,159.0730438232422,162.91249968467412,158.965303342259,161.04173994454513,122848900,-1.2764819047321407,2.4813734920425192
2022-01-24,158.29928588867188,158.9653221075386,151.52146877699158,156.73216909742968,162294600,-0.4864167529415542,4.702392236805234
2022-01-25,156.49703979492188,159.41580630840494,153.7937541930319,155.71347420233516,115798400,-1.1385055110213704,3.5924335199824435
2022-01-26,156.408935546875,161.01236411791442,154.5773622405594,160.14065107987773,108275300,-0.05629770899330255,4.114216272142883
2022-01-27,155.9485626220703,160.47363228871149,155.02787408749768,159.11219273840805,121954600,-0.2943392736450945,3.4920220549971943
2022-01-28,166.83030700683594,166.8499002604039,159.4550237648548,162.30523687541563,179935700,6.977777929981133,4.432573810012892
2022-01-31,171.18885803222656,171.4043389682656,166.02713461119168,166.6637882659515,115541600,2.6125654886027583,3.1410948229245386
2022-02-01,171.02236938476562,171.2476394960686,168.76962343591478,170.43469133018758,86213900,-0.09725437121006486,1.4489426553194176
2022-02-02,172.22711181640625,172.26629832848187,169.76868874093756,171.1595110141142,84914300,0.704435586978791,1.4501837493546024
2022-02-03,169.34747314453125,172.61885859356588,168.58350075012603,170.89501118442868,89418100,-1.6720007909931667,2.3828863628781902
