Date,Close,High,Low,Open,Volume,ret,range_pct
2022-01-03,55.12522888183594,55.17728080349437,53.103795416596576,53.129824686932515,24282400,,3.7614091205724107
2022-01-04,57.19872283935547,57.424292232030254,55.61107280074637,55.6370987654753,38584000,3.761424668120994,3.170034821190625
2022-01-05,57.91012954711914,58.656238112753,57.67588923884554,57.693237676156144,34033300,1.2437457909010963,1.6928797804014393
2022-01-06,59.27220153808594,59.411015492268334,58.18774234233714,58.99458024873479,30668500,2.3520444551216713,2.0638226996599225
2022-01-07,59.758033752441406,60.018306592273575,58.977228470971454,59.44570899224812,23985400,0.819662846576219,1.7421559176712165
2022-01-10,59.40234375,60.009638311152436,58.9512049739888,59.836127470541534,22760300,-0.5952170446486216,1.781804000222861
2022-01-11,61.90093231201172,61.94431332936909,59.497773540128286,59.76671731450497,32936100,4.206212085717098,3.9523472391482177
2022-01-12,61.71875762939453,62.30002632430671,61.28497383575582,61.71875762939453,23045100,-0.2943003858147608,1.6446418034627628
2022-01-13,61.276283264160156,62.100476268056944,60.99866196008252,61.70139605713372,21043200,-0.7169204018838471,1.7981089081799149
2022-01-14,62.35208511352539,62.59500297982855,61.25027056691622,61.2936515940484,23012900,1.7556578043865345,2.1566759322706757
2022-01-18,63.401832580566406,64.09588258827101,62.47353564826291,63.1762631840305,32841200,1.683580372861182,2.558832882230242
2022-01-19,63.4278450012207,64.0785204676928,62.94200943767241,63.98308753642251,26431600,0.04102786874691233,1.7918171900661515
2022-01-20,63.566673278808594,64.52100290608435,62.690434794150406,62.89864915873088,26774600,0.21887591732814293,2.8797607575040494
2022-01-21,62.61234664916992,63.48859170216309,61.63199772941534,63.48859170216309,35995200,-1.5013002575310463,2.9652202354762984
2022-01-24,63.150238037109375,63.40183340207968,60.56488401904674,61.493180963378414,41507000,0.8590819809922934,4.492381139348754
2022-01-25,65.00682830810547,65.27577209544513,61.93563878736652,62.97671706398361,39278400,2.9399576766521385,5.1381268629931665
2022-01-26,64.34747314453125,65.93512309175127,63.75752704158133,65.44060993332369,35252400,-1.0142860076931437,3.384120531475758
2022-01-27,65.1716537475586,65.94378806514348,64.1912985257391,65.4666234333718,29174700,1.2808282326427056,2.6890364731154763
2022-01-28,65.31048583984375,65.60546225656726,64.1566193791292,65.04154201028445,30595700,0.21302527142079697,2.2183924354673494
2022-01-31,65.90040588378906,66.29948601462488,64.43421514951308,65.04151618088183,36085500,0.9032547168488891,2.830439115050484
2022-02-01,70.12548828125,70.71543449369126,66.16937566057881,66.32553808796077,61033100,6.411314681295877,6.48274820544525
2022-02-02,69.94329833984375,70.10813167359258,68.66797298091561,69.45745601038557,30299300,-0.25980559404527037,2.0590374301186998
2022-02-03,69.12776947021484,69.67433453967202,68.55517181924783,69.48346865601634,28529400,-1.1659857184120437,1.6189770464189506
2022-02-04,70.62867736816406,71.60034878724511,70.16019009724351,70.16019009724351,32197500,2.171208342829467,2.0390565754113195
2022-02-07,71.47887420654297,72.07749780257228,69.96063132769709,70.39441500736734,34949200,1.203755853938926,2.961527442022056
2022-02-08,69.6309585571289,71.57430760109543,69.33598221118878,71.37476419481118,34356300,-2.585261267650052,3.214554899556939
2022-02-09,69.29763793945312,70.2011377177543,69.04325340215789,69.8064070140436,40106100,-0.47869600617705954,1.6708856896509063
2022-02-10,68.6309585571289,69.89410720969401,68.23622794939783,69.05201033878095,28527700,-0.9620521018432249,2.4156434576331223
2022-02-11,70.35903930664062,70.45553023490169,68.62221598272826,68.96431774932898,42002100,2.5179318282043894,2.6056556062163163
2022-02-14,69.28008270263672,70.03445573773435,67.58711517825697,69.8063924284126,34652800,-1.5335010463994103,3.5325312326514293
2022-02-15,68.41168212890625,68.5871232106397,67.03450142616526,67.45555332993258,25075100,-1.2534635350506251,2.269527273936748
2022-02-16,68.72747039794922,69.93799045640013,68.45554508274037,69.1134340910661,21733800,0.46159991863368166,2.156991032953823
2022-02-17,68.62220001220703,69.40289429197769,68.3765825386368,68.84149630860085,23738800,-0.1531707556420292,1.4955972748736175
2022-02-18,67.85905456542969,68.56957250871837,67.44677640837335,67.68362018439802,23394800,-1.1120970278446163,1.6546002704214122
2022-02-22,67.06958770751953,69.99061638327684,66.06082326693272,69.88535173727371,35947800,-1.1633920675227727,5.8592772829935535
2022-02-23,67.34152221679688,67.95555603050083,66.78012407948643,67.06959687627285,25385000,0.4054512910728114,1.7454787363289168
2022-02-24,66.49064636230469,69.32395104601174,64.9380246815429,69.29763655860773,46199900,-1.2635233456008144,6.596305803029977
2022-02-25,68.28010559082031,68.4116847340327,66.8941578005103,67.27134777510945,28310300,2.691294680405032,2.2225023239073947
2022-02-28,68.78886413574219,69.23623047694657,66.84151185420893,67.11344382635664,32204600,0.7451050939649928,3.481259143939497
2022-03-01,69.44676208496094,70.7449993388583,68.709929608279,69.0958866088487,40002300,0.9564018209698988,2.9304026127087273
2022-03-02,70.63973999023438,72.06078276356968,70.01693915227699,70.70114270123317,44321400,1.717830852666613,2.893333995248622
2022-03-03,71.08708953857422,71.7274309879831,69.85025519200794,70.05201073302223,30196600,0.6332831185416055,2.6406704904644385
2022-03-04,73.76249694824219,73.92916427033448,70.75375827184621,71.09585994911548,42802200,3.76356301409162,4.304905785275135
2022-03-07,76.42037963867188,76.5168705493529,73.59584212759181,74.49056811744336,55207900,3.6032981533890895,3.822316030844385
2022-03-08,76.99930572509766,80.27120903826913,74.93792211290011,78.11333453128698,72082300,0.7575545805491135,6.9264091086871415
2022-03-09,72.62216186523438,75.93792077530586,71.57830935932601,73.70986961471365,65466700,-5.684653671411699,6.003141883974775
2022-03-10,74.87653350830078,75.15723252072846,72.71865859543945,73.69233475875878,44644200,3.1042474985113477,3.2567932982883976
2022-03-11,74.49057006835938,75.63968730045843,73.65724675508072,73.7449639418902,35303400,-0.5154664911118267,2.6613308819605543
2022-03-14,71.82392120361328,73.20110168912001,70.61340804636525,72.85899999919357,37462600,-3.579847573053785,3.6028298084964168
2022-03-15,67.7362289428711,69.44673707076555,66.99062300743994,69.13972364939869,47957900,-5.691268580497033,3.6259976406379324
2022-03-16,67.48185729980469,68.96430242049742,66.88537109967909,68.2537778619235,37812300,-0.37553263155666317,3.080726292968146
2022-03-17,69.28008270263672,69.42920256466816,67.60465593574662,68.57833194000806,34041900,2.664753868351566,2.6335803274843648
2022-03-18,69.00814819335938,69.63972251767777,68.50815296867248,69.35024983696667,41461500,-0.3925147007178609,1.6397622289974478
2022-03-21,72.10462951660156,72.38532854698296,69.94675446572089,70.28008916531884,33089300,4.487124208239757,3.381993774339568
2022-03-22,71.78883361816406,72.1046208258304,70.86779317279722,71.6046255290907,23132200,-0.4379689633725814,1.7228691297754017
2022-03-23,72.92042541503906,73.9204163113774,72.85025566394413,73.10463355990201,27716300,1.5762782870854197,1.4675732366374263
2022-03-24,73.13970184326172,74.25373082967613,72.58707755932203,73.20987826762008,19871600,0.30070645772375393,2.2787258197001394
2022-03-25,74.73616790771484,74.9905523900219,72.62215529492894,72.73618694876679,22398300,2.1827626093887442,3.169010616141686
2022-03-28,72.63971710205078,73.07830977952703,71.94673986855113,72.95550436522514,21552400,-2.8051355379269505,1.5577840279666388
2022-03-29,72.25375366210938,72.35901161219826,69.96429955418023,70.8853400794208,27036300,-0.5313394040331598,3.314308166212051
2022-03-30,73.4905776977539,73.69233324585316,72.55198976680632,72.85900325965979,22079000,1.7117782439767248,1.5516866444250315
2022-03-31,72.44672393798828,74.03443373330104,72.41164241857541,72.69234142062314,27861500,-1.4203912834359511,2.2399788789824107
2022-04-01,72.91163635253906,73.8063623133503,71.92041279178663,71.92041279178663,18671100,0.6417300731896836,2.5866235019672525
2022-04-04,72.94673156738281,73.3853242102101,71.97305536491483,73.29760032773055,20869400,0.048133900978530875,1.936027584718752
2022-04-05,72.56953430175781,74.6221444506526,72.42040773203084,73.24496395888187,21753100,-0.517085902987402,3.033968372273857
2022-04-06,73.37655639648438,74.29759700520755,72.75375559656877,73.17480081987273,24768200,1.112067346843948,2.103998176606653
2022-04-07,74.6045913696289,74.94669300460968,72.55197486735341,73.53442453511845,26122000,1.6736067123523046,3.2098803750450573
2022-04-08,76.17476654052734,76.4993275035492,74.70986872837703,74.70986872837703,24866500,2.1046629196304956,2.3491490114644678
2022-04-11,73.55198669433594,75.3765337400839,73.24497317519392,75.24495460548223,21800100,-3.4431084797562295,2.8980326170497945
2022-04-12,75.0870361328125,76.15720292456432,74.89405435824865,75.18352702009443,22444200,2.087026479455756,1.6822458727514973
2022-04-13,76.1484375,76.41159571079444,74.72740190040568,75.97300315439792,19306800,1.4135614106676408,2.211724712524486
2022-04-14,77.04317474365234,77.59579898902655,75.63967981639044,76.02563673864265,24566400,1.174990942725973,2.5389908699177455
2022-04-18,77.67474365234375,77.97298337541811,76.97299289204102,77.63088172017812,19032300,0.8197597136837098,1.287407510287826
2022-04-19,76.9817886352539,77.77125679330005,76.55196299274408,77.20108497402266,20382600,-0.89212398330063,1.5838730460435115
2022-04-20,77.15721130371094,77.63089212655323,76.57827253738733,77.16598502979842,20689400,0.2278755424717449,1.3642530249343958
2022-04-21,76.34142303466797,78.77122966385159,76.13090047115617,78.02561692754563,29010900,-1.0573065760915212,3.458580005112557
2022-04-22,74.6747817993164,77.29757065147767,74.56075012015872,76.01688092308913,23591600,-2.183141431087432,3.664986311810031
2022-04-25,72.15726470947266,72.5081401682313,69.55202329561007,72.2537556279411,37698300,-3.3713082638921033,4.096769583109142
2022-04-26,72.1835708618164,74.31513116405714,72.0870799544909,72.56953449111839,28941500,0.036456692821795755,3.0866458710271756
2022-04-27,74.2449722290039,74.98181145009406,72.17481413543693,73.1484904714957,32773000,2.8557763803812364,3.780723772108257
2022-04-28,76.49054718017578,77.31510341423783,73.74495989846413,74.45547777277343,33683800,3.024548173101249,4.667431006035443
2022-04-29,74.78003692626953,77.31510157230832,74.29758239817558,77.31510157230832,34656500,-2.2362374397415286,4.035193479655421
2022-05-02,75.7975845336914,76.35020886013709,74.23618908738544,74.56952378253054,36335200,1.3607209213137184,2.7890331674249884
2022-05-03,77.35897064208984,77.87650673595883,75.5431974117009,75.66600281337803,33908100,2.05994177519524,3.0162104082967294
2022-05-04,80.43787384033203,80.5957674316167,77.99053321400689,78.50806922897853,46188400,3.9800208982705865,3.2388153654846175
2022-05-05,79.21861267089844,80.74492011120999,77.53441828061702,80.73614638319157,41013400,-1.5157799569066266,4.052711505982201
2022-05-06,80.42910766601562,80.54313932500834,78.37649095740606,79.80630701940952,29619300,1.5280436684065757,2.693861004400736
2022-05-09,74.08707427978516,78.5607182517807,73.70111058202157,78.45546029231292,45851600,-7.885246486341691,6.559319175443651
2022-05-10,74.57828521728516,76.21862400460826,73.26250737391999,75.12214246847061,34483200,0.6630184040538278,3.96377661684708
2022-05-11,76.13090515136719,78.01685469066138,75.68353882055972,75.81511794049038,33020600,2.0818659607933387,3.0648734117405336
2022-05-12,76.47652435302734,76.54741286166036,73.90662829885592,76.16635923885966,29491500,0.4539801555925038,3.453065610845722
2022-05-13,78.7450942993164,78.82484638197579,76.52080492781792,77.41583883411651,25798400,2.9663612010098594,2.9259491967842752
2022-05-16,80.59719848632812,81.5099597150144,78.84258480838196,78.85144840581026,26101200,2.352024851188461,3.3095131800206663
2022-05-17,81.62515258789062,81.92644726572964,80.74784582254041,81.28841028425704,23120700,1.2754216286275488,1.4439194363773504
2022-05-18,80.33135223388672,82.34295617028434,79.6046927390405,81.9796298033332,25451200,-1.5850510694124575,3.408710740074828
2022-05-19,80.76555633544922,81.7935170744095,78.86915253448421,78.86915253448421,24387400,0.5405163606586605,3.620806532650269
2022-05-20,81.40361785888672,82.93668894713387,80.10980981668055,81.46564951978209,28795000,0.7900168740092584,3.4726701402310147
2022-05-23,83.20254516601562,83.98237274828686,82.01507997749276,82.11255927039468,27239300,2.209886187426391,2.364462249164044
2022-05-24,83.65449523925781,84.0001011879581,81.81125900556019,82.2543442486061,24293300,0.5431926058756975,2.6165266745530666
2022-05-25,85.33821105957031,85.54202646265996,83.71651762707884,83.8139969106238,29947800,2.0127021452905236,2.1391458912899197
2022-05-26,85.63951110839844,86.33958656999033,85.24959394980448,85.60406347934953,24314800,0.35306581317693375,1.2727683823488813
2022-05-27,86.48136901855469,86.78267048044586,84.45204468348273,85.02805005422839,25588800,0.9830251238714727,2.6949455396145434
2022-05-31,85.0723648071289,88.42208808965856,84.81537456046075,87.34095903848356,44888100,-1.6292575238066376,4.2395830154418945
2022-06-01,86.70291900634766,87.47388978001467,85.62179666891224,85.97625946233006,25815400,1.9166673019087366,2.136136974773409
2022-06-02,86.55226135253906,86.93331489500835,85.7724338344142,86.21551903445088,19089100,-0.1737630699579551,1.3412486773346388
2022-06-03,87.81062316894531,88.3157467959544,86.75608497263494,86.75608497263494,21038200,1.4538751463474497,1.7761653055561524
2022-06-06,87.58908081054688,88.42208316640472,87.4384334622154,87.89038226815356,20682100,-0.25229562256060545,1.1230277736524366
2022-06-07,91.60345458984375,91.65662266073582,88.16510843866462,88.3512034477318,37810200,4.583189756243566,3.8115530005986407
2022-06-08,92.68456268310547,93.55301268545487,91.25783450079639,91.70977655540904,31613200,1.180204500040305,2.4763327551167773
2022-06-09,90.68182373046875,92.66684364451444,90.53117637666286,91.64774627528256,26607000,-2.160811784249561,2.355121655029101
2022-06-10,89.02470397949219,91.58573665427878,88.43097125800367,90.33623953533944,30950500,-1.827400114825628,3.543696586738266
2022-06-13,84.93944549560547,86.64089132157305,83.22913607111194,86.41934868503733,33421000,-4.588904316747633,4.016691221085999
2022-06-14,85.1609878540039,87.43844587971509,84.42546468048083,86.32187586310201,31264000,0.2608238811847352,3.5379829134903624
2022-06-15,84.08870697021484,85.57747348175945,82.65310851806498,85.06349303779851,29620800,-1.2591221764915783,3.4777142722985563
2022-06-16,80.98712921142578,82.52906413605463,80.00347932133195,81.89102699413391,35696700,-3.6884593312722425,3.1185014696957105
2022-06-17,76.31700134277344,80.95166899525606,75.90936374839623,80.60606306174182,64610200,-5.766506251209947,6.607053681541548
2022-06-21,81.0668716430664,81.9973465119666,78.44380129402604,78.49697611578009,35951500,6.223869146743843,4.383473971447478
2022-06-22,77.85893249511719,79.54265762050258,77.56649463819866,77.57535823533233,29727200,-3.9571517722721827,2.538132644482187
2022-06-23,75.51057434082031,78.9134719837751,74.01294429318393,78.56786608985027,35757200,-3.016170500981563,6.489856200103065
2022-06-24,77.00821685791016,78.33747259161075,76.04228750906336,77.05252132580027,26639000,1.9833546892785714,2.980441797246515
2022-06-27,78.895751953125,79.79078597654112,77.69055963276583,77.81462295154306,25478700,2.451082718481312,2.6620271583482915
2022-06-28,81.08460235595703,82.62653716343208,80.06550490858397,80.74785999322751,33096900,2.7743577425214383,3.158469278304292
2022-06-29,78.08934020996094,82.59108082632123,77.77031831639175,82.3961290122012,25400900,-3.693996219956852,6.1733938293853745
2022-06-30,75.89163208007812,77.62852524280821,75.0320457152547,76.33471727753815,39948100,-2.814351003573312,3.4212988393948365
2022-07-01,77.58421325683594,77.87664432048747,75.06748606360156,76.8664107091093,26327900,2.230260610249979,3.6207859034239718
2022-07-05,75.1561279296875,76.83098985639977,73.56102487426618,76.51196789312645,34591100,-3.1296126173381067,4.350896024330591
2022-07-06,73.80029296875,75.52832984710511,71.7886885048697,74.22565786892923,33375700,-1.8040244997799215,5.0672445755993545
2022-07-07,76.1574935913086,76.88415311806423,75.59034502217952,75.66123352261248,23817400,3.19402610441768,1.698858555965356
2022-07-08,76.28155517578125,77.36268422378286,75.26245778983166,77.05251915257867,17673800,0.16290134906280507,2.7532559202699773
2022-07-11,75.89163208007812,76.31699684445492,74.75733505633141,75.47513091271472,15603800,-0.5111630128732947,2.0551169415856116
2022-07-12,74.88140869140625,75.36880518016598,73.42808958430659,74.24336483737333,21013000,-1.3311393640947466,2.5917188655695167
2022-07-13,75.18269348144531,76.48536505103512,73.81799701524453,73.88888550891862,19928600,0.4023492550476515,3.5478484638873446
2022-07-14,73.67621612548828,73.82686349051234,71.50510106666435,72.53305534906056,26343000,-2.003755500365012,3.1513051917507098
2022-07-15,74.91685485839844,75.21814958305299,73.46353577971851,75.14726108139239,17243700,1.6839066908608036,2.3420815070933005
2022-07-18,76.2992935180664,77.92985107047443,75.9891351350106,76.72465841550414,19395800,1.8452972462351003,2.5435568875933288
2022-07-19,78.22225952148438,78.44380212513312,76.43219825881773,76.5828456066724,18248900,2.5202933274377504,2.571651443746495
2022-07-20,79.08184814453125,79.44518127005567,77.31837086262003,77.61080873034301,16584400,1.0989053861462317,2.6893787352423133
2022-07-21,77.7614517211914,77.80576294506807,75.51057811931607,77.03479227184137,21375700,-1.6696580243378611,2.951571472689627
2022-07-22,77.167724609375,78.3995009972039,76.76894384927121,77.58422580370956,15479500,-0.7635236980209403,2.113004052130102
2022-07-25,79.73761749267578,79.87053764713126,77.46901661644182,78.12478759615969,17536400,3.330269094118865,3.0117792658026517
2022-07-26,79.42745971679688,80.88964239832544,78.86917473407989,80.75671547074205,15141200,-0.3889729661253005,2.5437898573738056
2022-07-27,81.14662170410156,81.52767523924447,79.22363359554147,80.00346109867286,18047000,2.164442868290717,2.839356211407805
2022-07-28,82.09484100341797,82.63540559159514,80.65038540932274,81.6872033528318,20353100,1.1685259095246758,2.4179597134365145
2022-07-29,85.89649200439453,86.41932926386721,83.38862829978015,83.6987865690388,29825800,4.630803780737303,3.5283175055996554
2022-08-01,83.72538757324219,84.49635154218035,82.61767450435953,84.000098250823,20793200,-2.527582186989974,2.243855886814943
2022-08-02,83.362060546875,84.36343080054594,83.14051791687257,83.91148870322104,16722500,-0.43395084441902876,1.4669897500742826
2022-08-03,80.65924835205078,83.67222986806482,80.45543289180382,83.67222986806482,23580800,-3.2422569416988067,3.9881316054679137
2022-08-04,77.26519775390625,80.05662904786709,76.59170637066308,80.0300450181636,31821500,-4.207887709702707,4.484454551245669
2022-08-05,78.38177490234375,79.48063114650766,76.45878661647303,76.52968187627924,17408000,1.4451230060833486,3.8552897453515937
2022-08-08,78.82484436035156,79.40085639935376,78.1779438366734,78.52354970788618,14458500,0.5652710193917443,1.5514303549902946
2022-08-09,80.2781753540039,81.18207297136371,79.71102682430292,79.79964927533551,19083400,1.8437473685433137,1.8324359523293783
2022-08-10,81.04027557373047,81.34157700756808,79.03753545627853,80.35792738097693,18302000,0.9493242918961586,2.843082078605873
2022-08-11,83.38462829589844,84.37783557004333,81.81876183281328,82.17666870592393,18797900,2.8928242229816714,3.0689993941676272
2022-08-12,84.1093978881836,84.12729050103573,82.41826266826482,82.74933403243492,15058200,0.8691884908489822,2.0319106731009104
2022-08-15,82.60614776611328,82.97301110243058,80.22603483216538,81.00448961383515,20755200,-1.7872558356305857,3.325389628436419
2022-08-16,81.83663177490234,83.11616828905191,81.6845207133055,82.34665643709432,14038200,-0.9315480893621886,1.7493969933712106
2022-08-17,82.49879455566406,83.4025251575689,81.35347611943902,81.66664806268237,13678000,0.8091276075279374,2.4837320947124066
2022-08-18,84.44939422607422,85.28154049316171,83.29512638291193,83.3488178633474,17770400,2.3643977841325103,2.352194623127878
2022-08-19,84.18096923828125,85.18311924542405,83.93043173649555,84.25255333211571,16128600,-0.317853064847784,1.4880887215525713
2022-08-22,84.11833190917969,84.54782280383587,82.1945521213966,83.59040776898122,16019900,-0.07440794477462376,2.79757174093756
2022-08-23,87.68852233886719,88.05538576013143,85.40682846572184,85.49631201104992,23764700,4.244247774126264,3.0204150141501866
2022-08-24,88.20748901367188,88.55645296415658,87.11585539353598,87.6974642532223,17050300,0.5918296499502818,1.6331919055051078
2022-08-25,88.66381072998047,89.3527956487199,87.77797980395003,88.5116996589051,15305700,0.5173276344346167,1.7761653055561373
2022-08-26,87.57218933105469,89.39754277334141,87.16953392115667,88.37748649758078,15531400,-1.2311916101263032,2.544196815454802
2022-08-29,89.58544158935547,90.87392108977033,87.81377288966242,87.84956493503985,23059200,2.2989630311627263,3.4158989963292474
2022-08-30,86.17633056640625,88.2432787102797,85.73788991688441,88.01063380728158,17086800,-3.8054297243697355,2.9072818219669574
2022-08-31,85.5320816040039,86.65055744981399,83.74252025070777,84.13622593295607,18340900,-0.7475938673275229,3.3999373621816398
2022-09-01,83.99307250976562,85.06680669253014,82.57931726870518,84.4851978324346,16423000,-1.7993354836885356,2.96154117178621
2022-09-02,85.5320816040039,86.60582251196247,85.10259070212832,86.21211682971418,18206800,1.8323047940166148,1.7575064018596023
2022-09-06,84.95942687988281,86.42686671881025,84.56572800405226,86.0421175616635,19201500,-0.6695203874171662,2.1906206092812948
2022-09-07,84.23464965820312,84.637298219157,82.58825654263617,83.38461077324067,16274700,-0.8530862887109469,2.4325401540045286
2022-09-08,84.92363739013672,85.3799706205482,83.85884619924029,84.69994222073056,18759200,0.8179386211366602,1.7911672981220947
2022-09-09,86.3463363647461,86.79372670860488,85.29049488017397,86.3642289747811,17158000,1.675268533392571,1.7409329587313676
2022-09-12,87.33953857421875,88.75329361988877,86.68634570511176,87.3753306189156,16118900,1.1502540249966664,2.3665661034155425
2022-09-13,85.2994384765625,87.49164827348156,84.92363225308513,86.44475658237985,18229100,-2.3358265122074506,3.0105895962047096
2022-09-14,87.39323425292969,88.18958857465262,86.03317051604508,86.06896256525721,22655700,2.4546419223410165,2.4674885613759656
2022-09-15,84.85205078125,86.38212487541762,84.15412296566139,86.09579534013423,21092300,-2.9077576695755503,2.62574904111635
2022-09-16,83.40250396728516,85.30838430333692,82.31982019478899,85.06679653039754,37874700,-1.7083226635285498,3.5833026184923717
2022-09-19,83.39356231689453,83.65304955093828,81.42504741767088,81.4339971365373,15342100,-0.010721081460729476,2.6716716151314106
2022-09-20,82.71353149414062,83.15197213311241,81.99770419135662,82.97301872073395,14712500,-0.8154476243259601,1.3955007371890031
2022-09-21,81.38030242919922,84.00201016920657,81.30872516100656,83.72463033504309,17332400,-1.611863308043926,3.3095047914612543
2022-09-22,81.04029083251953,82.91038611705764,80.99554906515041,82.49878097184046,16139400,-0.4178057669120827,2.3628210514008288
2022-09-23,76.7274398803711,78.29330600037866,75.9221359390403,78.29330600037866,27738800,-5.321860160967972,3.0903807881969607
2022-09-26,75.14368438720703,77.14799119567084,75.06315057628865,75.96688097306817,22043400,-2.0641318094717587,2.7744721813735405
2022-09-27,76.71849822998047,77.81013181783989,75.88635187420526,76.6021791921366,17307300,2.0957367949362204,2.507582901150746
2022-09-28,79.51020050048828,79.90390612840429,76.87954348965653,77.0585036962701,19543300,3.6388906651158237,3.8037416830928343
2022-09-29,79.34915924072266,79.95761043956624,77.96224631160354,78.90176885412107,17896000,-0.20254163459773045,2.5146632264991466
2022-09-30,78.12329864501953,79.67127221837701,78.12329864501953,78.89281057258894,21357600,-1.5448942464333038,1.9814493246006413
2022-10-03,82.24824523925781,82.64195095539739,80.27973031183069,80.56605987994074,23881300,5.2800466260154,2.872062056394113
2022-10-04,85.24576568603516,85.32629950965593,82.95512897220898,83.4293617143712,22133700,3.6444795120645246,2.7815698743091763
2022-10-05,88.690673828125,89.46912874168885,85.59473313257092,85.67526012640072,34857700,4.041148688578411,4.368436321304961
2022-10-06,91.32131958007812,91.42869572580861,87.9837912632529,88.10906001995417,29124700,2.9660906140493326,3.7722894044855906
2022-10-07,90.39970397949219,92.44875284990412,89.6391416576869,91.43765299401106,24507600,-1.0092009235343924,3.1079871598413624
2022-10-10,88.44011688232422,91.29446936336245,88.33274757250462,90.81128698927031,16786100,-2.1676919402440875,3.3488442748200065
2022-10-11,87.68852233886719,89.26333852906413,86.57004628862654,86.9905943757788,17804100,-0.8498344076784514,3.0714307512555803
2022-10-12,88.0732650756836,88.50276281784917,86.99953096022217,87.24111874687873,12635800,0.438760657101267,1.706797013072281
2022-10-13,91.15132141113281,91.6702890803851,87.15165019300146,87.28586867664636,22019100,3.4948815997728255,4.957293890455612
2022-10-14,88.7532958984375,91.48237281694847,88.6190774340372,90.48022284624686,15222000,-2.6308181555362853,3.2261285104136435
2022-10-17,90.0328369140625,91.24078949940375,89.92546077197005,90.43548550029791,14283200,1.4416828160265904,1.4609433319192118
2022-10-18,90.19390106201172,91.58080710902266,88.78909557733674,90.8560368962404,14065400,0.17889489376299306,3.095233157468721
2022-10-19,92.86929321289062,93.04824662905934,90.578656718082,90.59654932904478,20921700,2.966267252415955,2.6592104080259595
2022-10-20,92.99455261230469,93.95196762840496,92.52926968110226,93.34351651736515,17649000,0.1348770891654416,1.5298723498718658
2022-10-21,94.72148895263672,95.2046713677097,92.97666925373586,93.45984484217361,22814100,1.8570295698197015,2.3521612029218524
2022-10-24,95.38362884521484,96.34999371650967,94.05935712674611,94.54253956239351,17024200,0.6990387291200717,2.4014986822117335
2022-10-25,94.73937225341797,96.03680828490077,94.01460211535021,95.21361172973313,15719800,-0.675437283731728,2.1344939505629887
2022-10-26,95.86680603027344,96.48420691311401,94.84675655309735,95.07940145232693,17383800,1.1900372042150442,1.7080472666415663
2022-10-27,96.23368072509766,98.05008471260085,96.1173548484795,97.00319278285309,18214000,0.38269210169405987,2.0083715488784186
2022-10-28,99.05221557617188,99.50855562075044,96.74368667921445,97.9426894776886,28169400,2.92884448546209,2.791324682091325
