Date,sma_20,sma_50,price_vs_sma20,ret_5d,ret_20d,vol_chg,bb_width,rsi,range_pct,vol_5d,vol_10d
2022-03-15,159.67925643920898,164.30318878173827,-4.7484769031164875,-1.4926674088447722,-8.16557685068332,-14.501513352542627,14.144720769744135,44.03726740473197,3.346445653463628,3.1969143058355343,2.4393109268273854
2022-03-16,159.03199462890626,163.86798522949218,-1.585758135558452,-2.0619786175860466,-7.639319046444593,10.04245715828549,13.055154584846825,46.38678114517053,3.471391323553437,3.0277801193797034,2.54893572200763
2022-03-17,158.4470069885254,163.49823455810548,-0.5848916519562379,1.3247577264774213,-6.913929599478019,-26.08479748817696,11.634121754161203,45.024729490883225,2.098116809634306,2.7378833915048415,2.5701365030792895
2022-03-18,158.20673446655275,163.28802185058595,1.6488768285287554,5.978135666183215,-2.9014772815425194,63.3419911816905,10.952085587729583,48.74998208654553,2.878400624272263,2.3448418254456618,2.6109604260290853
2022-03-21,158.11258697509766,163.16246948242187,2.5777821441311923,9.799489387724947,-1.1476409519985853,-22.427268024000966,10.667061360153781,52.41790579089386,2.019598196920118,1.1009305560292253,2.469828763144503
2022-03-22,158.333243560791,163.1010598754883,4.5655307354292285,8.852955268873131,2.7385434708587786,-14.90365447117984,11.34399746916297,52.502234291569366,2.671481051516892,0.9445856825344301,2.453877476806508
2022-03-23,158.8304588317871,163.06652221679687,5.096448204071037,6.654546220316027,6.334724547230164,20.2751067065692,12.25818290773779,54.3054889307433,2.931675751327921,0.7228948409038213,2.2558783399326234
2022-03-24,159.38602828979492,163.05108306884765,7.105199689503333,8.373818007665811,6.962052304211053,-8.087988603209983,13.919816597525573,61.59088931193008,2.257708111921504,0.7203524799801687,2.013316083192763
2022-03-25,159.87000579833983,163.0395767211914,7.179669929698196,6.5496077689417564,5.987279229584441,-10.634695566694852,15.377780829728257,67.60278045581686,1.448030426751794,0.8408305721320538,1.6613647699999268
2022-03-28,160.38389358520507,163.1107583618164,7.374332929989278,6.179697056536271,6.346903726240449,12.198837437396183,16.78393860007425,71.20503238990557,2.1241432789815726,0.897817520473908,1.013065178447597
2022-03-29,161.15668487548828,163.2306042480469,8.904140101591956,6.006393757354078,9.656844631000583,11.306058631056782,18.688142071882343,69.68281233860385,1.4919524300277125,0.8597199868674197,0.8975030057442289
2022-03-30,161.70636749267578,163.3911654663086,7.812234830593772,4.441557686527697,6.7303022498703235,-7.909580929998583,19.983783907952333,75.71461291705066,1.6369486370992763,1.2020019029387319,0.9609613420347253
2022-03-31,162.11728134155274,163.55967987060546,5.627397323425906,0.31019786197303834,5.041207681642379,11.244456631099876,20.61108837759016,77.01091545291075,2.078921522320469,1.3813068925486116,1.3225930813910913
2022-04-01,162.66353302001954,163.75600402832032,5.091806226067954,-0.23466820167502567,6.827249419932246,-23.579005388682894,21.058924593294687,85.9048241598976,1.686651645106008,1.3728226879785357,1.2787503461674858
2022-04-04,163.6020637512207,164.07446960449218,6.964618061262215,1.61730932996893,12.015061325940524,-2.898872780512829,21.62581008148965,85.75805937410202,2.2696721566610005,1.7571057382528523,1.394125980162223
2022-04-05,164.46606063842773,164.34211517333983,4.387229598993046,-2.1792593814926264,11.191551621649264,-4.010283986587925,21.262562174816203,74.53220355208987,2.216385774547845,1.7261125772747274,1.5386772551998082
2022-04-06,164.90149307250977,164.5824530029297,2.1906643382033244,-3.3413688699931443,5.449537424762485,21.33053957804849,21.13965083540597,66.61730930413961,2.036896911309603,1.8433411717232415,1.6772772353670609
2022-04-07,165.56934967041016,164.83063262939453,1.9620583194738461,-1.4145902098320895,8.591962253091246,-12.872506703436382,20.442101008892426,63.298639796291475,2.039034808458939,1.7533784300527686,1.498945985140082
2022-04-08,166.32252883911133,165.04781127929687,0.29158183287682815,-2.4209684445047452,9.926977103054702,-1.3134917719895833,18.786426965683624,57.51679818832842,1.516845132931513,1.7974568217123965,1.5252902226183984
2022-04-11,167.0644287109375,164.96222991943358,-2.7014665731593634,-7.111625793615395,10.045136968153102,-5.652983003702228,15.693504411290752,45.237333178852545,2.1297126873585954,1.0358194481024048,1.6562023052879333
2022-04-12,167.6808006286621,164.8269400024414,-1.9420460982032546,-4.2271295562308575,8.104988611355889,9.714630564440995,13.311434937370697,46.10682344557278,1.9265153626314864,1.5060548627955292,1.5433819600675678
2022-04-13,168.21086807250975,164.7487222290039,-0.6535768896604364,-0.832246064712383,6.7735863184027245,-10.908065582374105,11.720302634292247,44.198401485964794,2.5058621869821347,1.7204483217078643,1.7022366143775987
2022-04-14,168.43986129760742,164.54618255615233,-3.7637962148270594,-3.9793102656618506,2.9074764066503,6.670310639219812,10.669684678110682,36.935372475035976,3.769139838697543,2.1090534579862816,1.848792990024415
2022-04-18,168.493310546875,164.39692016601563,-3.9223853384618876,-2.951391048725671,0.6647281253712389,-8.370569790812088,10.452596569363342,35.139663136186826,1.835584082422419,2.1119561776854625,1.8496702178292717
2022-04-19,168.59236068725585,164.29904541015625,-2.623471699336241,0.9954699905885267,1.2214208850392705,-1.8835504803408676,10.14061447015043,33.197598106129476,2.3357250923958928,1.9218657563979196,1.701878358873135
2022-04-20,168.51439514160157,164.21215576171875,-2.677343731338446,-0.25645630011558174,-0.9418290105380756,0.3041766705353277,10.31575254115561,34.2120657436527,1.6623804642237834,1.8491234528020035,1.6466801072441404
2022-04-21,168.32855148315429,164.04720153808594,-3.0418213122772073,-2.3356761407101523,-2.2266702792275606,28.408739610597998,10.679960014849728,36.80300492045195,3.376995060102232,1.5956249999253989,1.5726193761526817
