Date,sma_20,sma_50,price_vs_sma20,ret_5d,ret_20d,vol_chg,bb_width,rsi,range_pct,vol_5d,vol_10d
2022-03-15,149.36138229370118,150.35194183349608,5.5654676775820455,4.397825506252362,7.047531002195573,36.54699527783167,10.183501664698902,72.82743857657898,2.253889652810129,1.124256829586322,1.263019309471167
2022-03-16,149.73185272216796,150.42488189697266,4.335756790650351,3.046759049854586,4.978957630622238,-9.011407564617603,10.942423970321325,76.23318826360213,2.51547059487505,1.385580098013057,1.3465906461754635
2022-03-17,150.20881729125978,150.54682403564453,5.363209961295481,4.208406283262001,6.414023691896387,-22.19237137234076,12.003198925607194,71.06086302113908,1.4932122986873373,1.3894858098059302,1.3345801932698544
2022-03-18,150.6434196472168,150.61339660644532,3.8945579620595403,3.241805953042509,5.880225257132499,84.81417539915151,12.428169257610257,69.62170921933154,1.9103159504967395,1.6042136332509114,1.4255229162256526
2022-03-21,151.20155563354493,150.70818878173827,4.09717330661969,2.4113245630451585,7.633473086257947,-45.1471812882436,12.675260385823453,72.24517217593768,1.6151943970400546,1.5518618644316633,1.3571361659490855
2022-03-22,151.82190322875977,150.74685089111327,3.182443285733299,-0.6472165883472547,8.601209413175969,11.44833595162973,12.236319155095503,67.65162388317525,1.4057094029017825,1.0303326948340232,1.1439358443886847
2022-03-23,152.40912857055665,150.78899505615234,2.3972219293930475,-0.10315202142702207,8.137924588588042,-37.76193127302449,11.497093849162669,62.41515048645369,0.8317064234829536,0.9513195044508328,1.1681522085823972
2022-03-24,153.17449264526368,150.87998474121093,2.411553631738052,-0.8823526008952531,10.813197909575024,-4.603935898899925,9.568718070234459,62.25528525814458,0.8388415406500347,0.7120342282205571,1.1692295719834025
2022-03-25,153.66325302124022,151.02702362060546,3.0645034274177982,1.189668384507847,6.578331659728032,-4.046046725056362,9.562299100858105,60.48994455019449,1.4017611085270605,0.629913641450787,1.1693037564561386
2022-03-28,154.25674896240236,151.2086782836914,3.196071470445585,1.1374833497170167,8.057399990843717,16.523547146273,9.207963941286081,72.92391736074592,1.0290651484130184,0.6235602834324164,1.1233088856034192
2022-03-29,154.8717254638672,151.40508697509765,2.734241675205033,1.5657120715667272,8.37804049587534,5.874165804218268,8.38030480225947,71.6870913951457,1.4628056511602747,0.5261508715197958,0.8050499328498673
2022-03-30,155.4781967163086,151.64777954101564,3.398632410752448,3.0113634252618704,8.160659395126025,5.80105841507399,8.10239162228034,73.78981672057239,1.2138804939161087,0.4360601831779602,0.7688254415757763
2022-03-31,155.8698303222656,151.857470703125,1.7834878166263435,1.13558391856603,5.193491507644521,83.03810373391104,7.759640506650118,67.19005996476335,1.8224967918487849,0.9659622972046208,0.8279936415081466
2022-04-01,156.25967712402343,152.1080093383789,2.0795372224114863,0.7178571136087664,5.139293376830967,-43.20824340318875,7.580893898594818,65.08811261194603,1.58818482153409,0.9032685434116433,0.7357446750611425
2022-04-04,156.45034713745116,152.33451354980468,0.9709722834440496,-0.7648042798672927,2.473727502457246,5.1336275591516545,7.520840418296287,50.87715323698044,1.513003995283078,0.9907362032209795,0.8053877258721825
2022-04-05,156.8482467651367,152.61522674560547,1.36543902750784,-0.073145305686384,5.269079861160231,8.534238987843622,6.881167026920283,58.428681957163796,1.8917857095912527,1.0550131781671772,0.8041230498907296
2022-04-06,157.4242835998535,152.89575653076173,3.6216019822161085,1.4700181857528527,7.599188532036494,38.742428922523196,6.985483678478197,63.13480875024431,2.1840591997153025,1.5556284511196652,1.088148506098175
