Date,vol_20d
2022-03-15,2.325571995142158
2022-03-16,2.556664118286004
2022-03-17,2.5837418734120887
2022-03-18,2.5486036967290318
2022-03-21,2.541237514386398
2022-03-22,2.60317822693779
2022-03-23,2.5995166447112434
2022-03-24,2.5378451262972628
2022-03-25,2.4827378877701265
2022-03-28,2.3046551680785097
2022-03-29,2.127450104722421
2022-03-30,2.0843981722071523
2022-03-31,2.189669425991797
2022-04-01,2.099163870640791
2022-04-04,1.886393972381431
2022-04-05,1.9016174079194432
2022-04-06,1.7135747536894224
2022-04-07,1.6933687994410365
2022-04-08,1.650430574035688
2022-04-11,1.6451444432446196
2022-04-12,1.6217371280090154
2022-04-13,1.407591203509101
2022-04-14,1.3580101548695922
2022-04-18,1.4531107027439842
2022-04-19,1.5536657055001142
2022-04-20,1.4574693261339826
2022-04-21,1.4102187853995973
2022-04-22,1.5029273646372807
2022-04-25,1.4736336615323558
2022-04-26,1.5716106116117852
2022-04-27,1.565261660112937
2022-04-28,1.6463379809326153
2022-04-29,1.6642160208562438
2022-05-02,1.6982362885011795
2022-05-03,1.7894709742220751
2022-05-04,1.9655899888237431
2022-05-05,2.015565422750568
2022-05-06,2.0157157242188375
2022-05-09,1.970228551059363
2022-05-10,2.0201489093721814
2022-05-11,2.016055254458377
2022-05-12,1.9138190011063227
2022-05-13,1.9285171043298373
2022-05-16,1.8639327711112732
2022-05-17,1.9684198753068427
2022-05-18,1.9845740124356281
2022-05-19,1.997170146496225
2022-05-20,1.9185583003269882
2022-05-23,2.415771087058111
2022-05-24,2.3360755542909275
2022-05-25,2.3129430719840838
2022-05-26,2.317618032149477
2022-05-27,2.1775000038772645
2022-05-31,2.1760575813518357
2022-06-01,2.1946975142163203
2022-06-02,2.102878426111309
2022-06-03,2.0413654397935774
2022-06-06,2.0435734615548307
2022-06-07,2.0012243689006755
2022-06-08,1.9475505314855674
2022-06-09,2.014636336900395
2022-06-10,2.2947680893896854
2022-06-13,2.3848766915210478
2022-06-14,2.407206608720217
2022-06-15,2.2899211874588055
2022-06-16,2.2900890828764378
2022-06-17,2.2722230264794816
2022-06-21,2.343647078296803
